"geneID","length"
"egfl7.S",6424
"egfl8.L",1468
"egfl8.S",1468
"egflam.L",4410
"egflam.S",4410
"egfr.L",11232
"egfr.S",11232
"egln1.S",2862
"egln2.L",2960
"egln2.S",2960
"egln3.L",1711
"egln3.S",1711
"egr1.L",2805
"egr1.S",2805
"egr2.L",5194
"ehbp1.L",5348
"ehd1.L",5681
"ehd1.S",5681
"ehd2.L",2748
"ehd2.S",2748
"ehd3.L",6337
"ehd4.L",5824
"ehhadh.S",2663
"ehmt1.S",7090
"ehmt2.L",3904
"ei24.L",2943
"ei24.S",2943
"eif1.L",1725
"eif1ad.L",1496
"eif1ax.L",2801
"eif1b",1148
"eif1b.S",1148
"eif2a.L",2244
"eif2a.S",2244
"eif2ak1.L",3865
"eif2ak2.L",4573
"eif2ak3.S",6906
"eif2ak4.L",6227
"eif2b1.L",2304
"eif2b2.L",2221
"eif2b2.S",2221
"eif2b3.L",1728
"eif2b4.L",1946
"eif2d.S",2920
"eif2s1.L",2047
"eif2s2.L",5796
"eif2s2.S",5796
"eif3a",8619
"eif3a.L",8619
"eif3b.L",3318
"eif3b.S",3318
"eif3c.L",2973
"eif3c.S",2973
"eif3d.S",1901
"eif3e.L",2658
"eif3e.S",2658
"eif3f.S",1315
"eif3g.L",1404
"eif3g.S",1404
"eif3h.L",1350
"eif3h.S",1350
"eif3i.L",1908
"eif3i.S",1908
"eif3j.S",2824
"eif3k.L",1261
"eif3k.S",1261
"eif3l.L",1903
"eif3l.S",1903
"eif3m.S",4608
"eif4a1.L",1679
"eif4a1.S",1679
"eif4a2.L",1923
"eif4b.L",3382
"eif4b.S",3382
"eif4e1b.S",1721
"eif4e2.L",1006
"eif4e3.L",1000
"eif4e3.S",1000
"eif4ebp2.S",1691
"eif4enif1.L",3438
"eif4enif1.S",3438
"eif4g1.L",5059
"eif4g1.S",5059
"eif4g2.L",4194
"eif4h.L",2558
"eif4h.S",2558
"eif5.L",2712
"eif5.S",2712
"eif5a.L",1068
"eif5a.S",1068
"eif5b.L",4379
"eif6.L",1518
"eif6.S",1518
"elac1.L",1893
"elavl1.L",1463
"elavl1.S",1463
"elavl2.L",4303
"elavl2.S",4303
"elavl3.L",3118
"elf1.L",3312
"elf1.S",3312
"elf2.S",2922
"elf3.L",2413
"elf3.S",2413
"elfn1.L",9511
"elfn2.S",12738
"elk1.L",9113
"elk1.S",9113
"elk3.L",3012
"elk3.S",3012
"elk4.L",2214
"elk4.S",2214
"ell.L",2502
"ell.S",2502
"ell2.L",3437
"ell2.S",3437
"ell3.L",1996
"ell3.S",1996
"elmo1.L",3004
"elmo1.S",3004
"elmo2.L",3092
"elmo3.L",2547
"elmod1.L",3645
"elmod1.S",3645
"elmod2.L",2674
"elmod3.S",2692
"eln1.S",4195
"eln2.L",1879
"elof1.L",821
"elof1.S",821
"elovl1.L",2568
"elovl1.S",2568
"elovl2.L",1689
"elovl3.L",3982
"elovl3.S",3982
"elovl4.S",1323
"elovl5.L",2921
"elovl5.S",2921
"elovl6.L",3001
"elovl7.L",1652
"elovl7.S",1652
"elp2.S",3200
"elp3.L",3463
"elp6.L",2520
"emb.L",3847
"emb.S",3847
"emc1.L",7598
"emc1.S",7598
"emc10.L",1907
"emc10.S",1907
"emc2.L",2210
"emc2.S",2210
"emc3.L",2210
"emc4.L",872
"emc4.S",872
"emc6.L",3237
"emc6.S",3237
"emc7.L",3054
"emc7.S",3054
"emc8.L",1906
"emc8.S",1906
"emd.S",4882
"eme1.L",1825
"eme2.L",2421
"emg1.L",1262
"emg1.S",1262
"emid1.L",2640
"emilin1.L",4265
"emilin1.S",4265
"emilin2",3834
"emilin2.L",3834
"emilin3.L",5970
"eml1.S",2951
"eml2.L",3305
"eml3.L",4590
"eml4.S",8006
"emp1.L",3056
"emp1.S",3056
"emp2.L",5564
"emp2.S",5564
"emp3.L",1489
"emp3.S",1489
"emsy.S",7096
"emx1.L",2846
"emx1.S",2846
"emx2.L",3928
"en1.L",1461
"en1.S",1461
"en2.L",4347
"en2.S",4347
"enah.L",5668
"enah.S",5668
"enc1.2.L",3150
"enc1.2.S",3150
"enc1.L",5029
"enc1.S",5029
"endod1.S",3037
"endog.L",1124
"endou.L",1829
"endou.S",1829
"engase.L",3838
"enkd1.L",3561
"enkur.L",1577
"eno1.L",1740
"eno1.S",1740
"eno3.L",1684
"eno4.L",3639
"enoph1.L",1171
"enoph1.S",1171
"enosf1.S",1910
"enox1.S",3811
"enpep.S",3513
"enpp1.L",3155
"enpp2",3651
"enpp2.L",3651
"enpp3.L",3921
"enpp4.L",3037
"enpp6.L",3948
"enpp7-l.L",3536
"enpp7.L",1754
"ensa",2027
"entpd1.L",3200
"entpd2.L",3206
"entpd2.S",3206
"entpd3.L",7318
"entpd3.S",7318
"entpd4.L",3911
"entpd4.S",3911
"entpd5.L",1878
"entpd7.L",3371
"entpd8.L",3308
"entpd8.S",3308
"eny2.L",645
"eny2.S",645
"eogt.L",2752
"eomes.L",5965
"eomes.S",5965
"ep400.L",12185
"epas1.L",7688
"epas1.S",7688
"epb41.L",3909
"epb41l1.L",8396
"epb41l1.S",8396
"epb41l2.L",5047
"epb41l3.L",5296
"epb41l4a.L",2807
"epb41l4a.S",2807
"epb41l5.L",6547
"epb41l5.S",6547
"epc1.L",5848
"epc1.S",5848
"epc2.S",2812
"epcam.L",3387
"epcam.S",3387
"epg5.L",8309
"epgn.L",1786
"epgn.S",1786
"epha2.L",4701
"epha4.L",5710
"epha5.S",4916
"epha6.S",3120
"epha8.L",3843
"ephb1.S",4557
"ephb3.L",3483
"ephb3.S",3483
"ephb4.L",4675
"ephb4.S",4675
"ephx1.L",4615
"ephx2.L",2435
"ephx3.L",2407
"epm2a.L",5392
"epn1.S",3453
"epn2.L",2993
"epn2.S",2993
"epn3.L",5373
"epn3.S",5373
"epo.S",3284
"epor.L",2383
"eppk1.L",20057
"eps15.L",5535
"eps15.S",5535
"eps15l1.S",4466
"eps8.L",6950
"eps8.S",6950
"eps8l1.L",2587
"eps8l1.S",2587
"eps8l2.L",6820
"eps8l2.S",6820
"eps8l3.L",2795
"eps8l3.S",2795
"epsti1.L",1582
"epx.L",3341
"epyc.L",1687
"epyc.S",1687
"eral1.L",2052
"erap1.L",3300
"erbb2.S",7003
"erbb3.L",5196
"erbb3.S",5196
"erbb4.L",7128
"erc1.L",9725
"erc1.S",9725
"ercc1.L",1609
"ercc2.L",2829
"ercc3.L",4941
"ercc4.L",3390
"ercc5.L",4313
"ercc6.L",4498
"ercc6.S",4498
"ercc6l.L",6260
"ercc6l2.L",4549
"ercc8.S",1962
"ereg.L",3025
"ereg.S",3025
"erf.L",4160
"erf.S",4160
"erg.L",7074
"erg.S",7074
"ergic1.L",2190
"ergic1.S",2190
"ergic2.L",1617
"ergic2.S",1617
"ergic3.L",4869
"ergic3.S",4869
"erh.L",815
"erh.S",815
"eri1.L",1776
"eri2.L",4237
"eri3.L",2090
"eri3.S",2090
"erich3.L",6768
"erich3.S",6768
"erich6.L",2872
"erlec1.L",1761
"erlec1.S",1761
"erlin2.L",1881
"erlin2.S",1881
"ermard.S",2366
"ermp1.L",3229
"ern2.S",4017
"ero1a.L",1914
"ero1b.L",3282
"erp27.L",941
"erp27.S",941
"erp29.S",987
"erp44.L",1695
"errfi1.L",3944
"errfi1.S",3944
"esam.L",4499
"esam.S",4499
"esco1.L",4158
"esco2.S",4774
"esd.L",3329
"esf1.L",2472
"esm1.L",970
"esm1.S",970
"espl1.S",6856
"espn.L",4691
"espn.S",4691
"esr-5.L",925
"esr-5.S",925
"esr1.L",2968
"esr1.S",2968
"esr2.L",2038
"esrp1.L",2671
"esrp1.S",2671
"esrrg.S",6372
"esrrgr.L",1636
"esyt1.S",4056
"esyt3.L",3354
"esyt3.S",3354
"etaa1.L",3119
"etaa1.S",3119
"etf1.S",2055
"etfa.L",1291
"etfa.S",1291
"etfb.L",1084
"etfbkmt.S",1525
"etfdh.L",2275
"ethe1.L",1204
"etnk1.L",1083
"etnk1.S",1083
"etnppl.L",2589
"ets1.L",4072
"ets1.S",4072
"ets2.L",2950
"ets2.S",2950
"etv1.L",2692
"etv1.S",2692
"etv2.L",11381
"etv2.S",11381
"etv3.S",4841
"etv3l.S",1562
"etv6.L",3578
"etv6.S",3578
"eva1a.L",2812
"eva1a.S",2812
"eva1b.L",1414
"eva1b.S",1414
"evc2.L",7998
"evi5.L",3100
"evi5.S",3100
"evi5l.L",8137
"evl",3011
"evl.L",3011
"evpl.L",6581
"evx1.L",2079
"evx2.S",3775
"ewsr1.L",2710
"ewsr1.S",2710
"exd1.L",1861
"exd2.L",2670
"exd2.S",2670
"exd3.L",2759
"exd3.S",2759
"exoc1.L",3532
"exoc1.S",3532
"exoc2.L",3011
"exoc3.L",2921
"exoc3l1.L",2728
"exoc3l2.L",2416
"exoc4.L",3449
"exoc6.L",3200
"exoc6b.L",5564
"exoc6b.S",5564
"exoc7.L",2338
"exoc8.S",2947
"exog.L",3367
"exosc1.L",1225
"exosc10.L",2903
"exosc10.S",2903
"exosc2.L",2467
"exosc3.L",1006
"exosc4.S",1380
"exosc5.L",1800
"exosc6.L",1361
"exosc7.L",3872
"exosc7.S",3872
"exosc8.L",1119
"exosc9.L",2034
"ext1.S",2832
"ext2.L",6180
"ext2.S",6180
"extl2.L",1546
"extl3.L",4681
"extl3.S",4681
"eya1.L",3433
"eya1.S",3433
"eya2.S",3297
"eya3.L",2817
"eya3.S",2817
"eya4.L",3923
"ezh1.L",4348
"ezh2.L",3556
"ezh2.S",3556
"ezr.L",5020
"f10.L",1761
"f11r.L",2723
"f11r.S",2723
"f12.L",2388
"f13a1.L",3526
"f13b.L",4487
"f2.L",2122
"f2.S",2122
"f2r.L",2239
"f2rl1.L",1725
"f2rl1.S",1725
"f2rl2.L",2374
"f2rl3.L",1942
"f2rl3.S",1942
"f3.L",2248
"f3.S",2248
"f5.L",7847
"f7.S",1837
"f8a1.L",2578
"f9.L",1602
"f9.S",1602
"fa2h.L",1576
"fa2h.S",1576
"faah.1.S",2899
"faah.2.S",2002
"faah.3.L",2679
"faap24.L",1675
"fabp1.L",664
"fabp2.L",628
"fabp2.S",628
"fabp3.L",894
"fabp3.S",894
"fabp4.L",1203
"fabp4.S",1203
"fabp6.S",1445
"fadd.L",5615
"fadd.S",5615
"fads1.L",4817
"fads1.S",4817
"fads2.L",6558
"fads2.S",6558
"faf1.L",2489
"faf1.S",2489
"faf2.L",2351
"faf2.S",2351
"fah.L",1643
"fah.S",1643
"fahd1.L",1695
"fahd2a.L",1534
"faim.L",1572
"faim.S",1572
"faim2.L",1763
"faim2.S",1763
"fam102a.L",7396
"fam102a.S",7396
"fam102b.S",1977
"fam107a.S",2463
"fam107b.S",3255
"fam110a.L",1217
"fam110a.S",1217
"fam110b.L",4341
"fam110b.S",4341
"fam110c.L",855
"fam110c.S",855
"fam110d.L",4263
"fam110d.S",4263
"fam114a1.L",1702
"fam114a2.S",6786
"fam117b.L",2158
"fam118b.L",2747
"fam120b.L",2553
"fam120b.S",2553
"fam120c.S",10339
"fam124a.L",2916
"fam124b.L",1582
"fam124b.S",1582
"fam126a.S",2926
"fam131b.S",3187
"fam135a.S",5121
"fam135b.L",4794
"fam136a.S",1027
"fam13a.L",5654
"fam13b.L",3763
"fam13c.S",5488
"fam149a.L",5669
"fam149b1.S",3424
"fam151b.L",2112
"fam161a.L",2935
"fam161b.S",2458
"fam162a.L",1367
"fam162a.S",1367
"fam162b.L",724
"fam163b.L",11357
"fam163b.S",11357
"fam166b.S",1338
"fam167a.L",2151
"fam167a.S",2151
"fam168a.S",2006
"fam168b.S",1996
"fam169a.L",2515
"fam169a.S",2515
"fam171a1.L",6716
"fam171a1.S",6716
"fam171a2.L",3813
"fam171a2.S",3813
"fam174a.L",1299
"fam174b.L",1921
"fam174b.S",1921
"fam177a1.L",1416
"fam177a1.S",1416
"fam177b.L",2438
"fam180a.L",570
"fam180a.S",570
"fam181a.L",1514
"fam181a.S",1514
"fam181b.L",1080
"fam184a.L",4873
"fam185a.L",2439
"fam189a1.S",3043
"fam189a2.L",3098
"fam193b.L",3875
"fam193b.S",3875
"fam199x.L",2043
"fam199x.S",2043
"fam204a.L",2119
"fam20a.S",2801
"fam20b.L",3841
"fam20b.S",3841
"fam20c.S",5361
"fam210a.L",2030
"fam210a.S",2030
"fam210b.L",2538
"fam210b.S",2538
"fam214a.L",3617
"fam214b.L",3064
"fam214b.S",3064
"fam219a.S",3440
"fam219b.L",1576
"fam221a.L",1569
"fam222a.L",7008
"fam222a.S",7008
"fam222b.L",2749
"fam222b.S",2749
"fam227b.L",1951
"fam228b.S",1462
"fam234a.L",4915
"fam234b.L",3897
"fam32a.L",621
"fam3a.L",5345
"fam3a.S",5345
"fam3b.L",2595
"fam3b.S",2595
"fam3c.L",1533
"fam3c.S",1533
"fam3d.S",2037
"fam43a.L",1062
"fam43a.S",1062
"fam50a.L",2329
"fam50a.S",2329
"fam53a.L",7813
"fam53a.S",7813
"fam72a.L",2436
"fam76b.L",5365
"fam76b.S",5365
"fam81b.L",2050
"fam81b.S",2050
"fam83a.L",1853
"fam83a.S",1853
"fam83b.L",3357
"fam83b.S",3357
"fam83c.S",3791
"fam83d.L",6362
"fam83d.S",6362
"fam83e.L",2281
"fam83f.L",3137
"fam83f.S",3137
"fam83g.L",5109
"fam83g.S",5109
"fam83h.L",7551
"fam83h.S",7551
"fam89a.L",5551
"fam89a.S",5551
"fam8a1.L",1924
"fam8a1.S",1924
"fam91a1.L",4358
"fam98a.L",1951
"fam98b.L",2410
"fan1.L",3438
"fanca.L",4591
"fancb.L",3323
"fancc.L",2673
"fancd2.L",6814
"fancd2os.L",620
"fancf.L",2162
"fancg.S",3014
"fanci.L",4671
"fancl.L",2605
"fancm.L",7342
"fank1.L",1197
"fap.L",5045
"far1.L",4845
"far1.S",4845
"farp2.S",3855
"farsa.L",2272
"farsa.S",2272
"farsb.L",3392
"fas.L",4997
"fas.S",4997
"faslg.L",2067
"fasn.L",8733
"fastkd1.L",3158
"fastkd2.L",8397
"fastkd5.S",14218
"fat2.S",17508
"fau.L",1194
"fau.S",1194
"faxc.L",4890
"faxdc2.L",1692
"fbf1.L",3905
"fbl.S",2269
"fblim1.L",3204
"fblim1.S",3204
"fbln1.L",5632
"fbln2.L",4525
"fbln5.L",4325
"fbln5.S",4325
"fbln7.L",8352
"fbn1.L",9567
"fbn1.S",9567
"fbn2.L",14058
"fbn2.S",14058
"fbn3.L",11744
"fbn3.S",11744
"fbp1.L",1525
"fbp1.S",1525
"fbp2.L",2407
"fbp2.S",2407
"fbrs.L",3832
"fbrs.S",3832
"fbxl12.L",1236
"fbxl13.L",2763
"fbxl14.L",6243
"fbxl14.S",6243
"fbxl15.L",2071
"fbxl16.L",3680
"fbxl16.S",3680
"fbxl17.L",3149
"fbxl18.L",10127
"fbxl19.L",4773
"fbxl19.S",4773
"fbxl20.L",3272
"fbxl20.S",3272
"fbxl22.L",7317
"fbxl22.S",7317
"fbxl3.L",2299
"fbxl3.S",2299
"fbxl4.L",3141
"fbxl4.S",3141
"fbxl5",3940
"fbxl5.L",3940
"fbxl7.L",2266
"fbxl7.S",2266
"fbxl8.L",6204
"fbxo10.L",4349
"fbxo10.S",4349
"fbxo11.L",7530
"fbxo11.S",7530
"fbxo15.L",2927
"fbxo15.S",2927
"fbxo21.S",2840
"fbxo22.L",1686
"fbxo25.L",2501
"fbxo27.L",1549
"fbxo27.S",1549
"fbxo28.L",4425
"fbxo28.S",4425
"fbxo3.L",2667
"fbxo3.S",2667
"fbxo30.L",5898
"fbxo30.S",5898
"fbxo31.L",3339
"fbxo31.S",3339
"fbxo33.L",3802
"fbxo33.S",3802
"fbxo34.L",3822
"fbxo34.S",3822
"fbxo36.L",1758
"fbxo38.L",4814
"fbxo4.L",1977
"fbxo41.L",11833
"fbxo42.L",5561
"fbxo42.S",5561
"fbxo43.L",2866
"fbxo43.S",2866
"fbxo45.S",4928
"fbxo46.L",7397
"fbxo46.S",7397
"fbxo5.L",1862
"fbxo5.S",1862
"fbxo7.L",2828
"fbxo7.S",2828
"fbxo8.L",1654
"fbxo8.S",1654
"fbxo9.L",1914
"fbxo9.S",1914
"fbxw2.L",3122
"fbxw2.S",3122
"fbxw4.L",1669
"fbxw5.S",4982
"fbxw7.L",3042
"fbxw8.L",2565
"fbxw9.S",3157
"fcf1.L",1429
"fcf1.S",1429
"fcgbp.L",8070
"fcho1.L",3643
"fcho1.S",3643
"fchsd1.S",2694
"fcn1.L",2233
"fcn1.S",2233
"fcn2.S",2552
"fdps.L",2096
"fdps.S",2096
"fdx1.L",1455
"fdx1.S",1455
"fdxr.L",5335
"fdxr.S",5335
"fech.L",2843
"fech.S",2843
"fem1b.L",5327
"fem1c.L",2758
"fem1c.S",2758
"fen1.L",1731
"fen1.S",1731
"fer.L",3700
"fer.S",3700
"ferd3l.L",1610
"fermt2.L",6455
"fermt2.S",6455
"fermt3.L",2822
"fes.L",3339
"fes.S",3339
"fetub.L",1275
"fez1.L",2245
"fez1.S",2245
"fez2.L",6089
"fez2.S",6089
"fezf1.S",3021
"fezf2.L",1945
"ffar4.S",1873
"fga.L",2438
"fga.S",2438
"fgb.L",1980
"fgb.S",1980
"fgd1.L",5332
"fgd1.S",5332
"fgd4.L",9482
"fgd4.S",9482
"fgd5.L",6337
"fgd6.L",4463
"fgd6.S",4463
"fgf1.L",1179
"fgf1.S",1179
"fgf10.L",1478
"fgf10.S",1478
"fgf12.L",2731
"fgf12.S",2731
"fgf13.L",2831
"fgf13.S",2831
"fgf14.S",3084
"fgf16.S",1710
"fgf2.L",2437
"fgf20.L",1880
"fgf20.S",1880
"fgf22.L",1301
"fgf3.S",4900
"fgf4.L",1561
"fgf4.S",1561
"fgf7.L",1219
"fgf7.S",1219
"fgf8.L",3088
"fgf9.S",2194
"fgfbp1.L",3627
"fgfbp1.S",3627
"fgfbp2.L",1083
"fgfbp3.S",1426
"fgfr1.L",4102
"fgfr1.S",4102
"fgfr1op2.L",3443
"fgfr1op2.S",3443
"fgfr2.L",6370
"fgfr2.S",6370
"fgfr3",7277
"fgfr3.L",7277
"fgfr4.L",3683
"fgfr4.S",3683
"fgfrl1.L",5088
"fgfrl1.S",5088
"fgg.L",1460
"fgg.S",1460
"fggy.L",2034
"fgl2.L",2329
"fgr.L",2395
"fgr.S",2395
"fhdc1.L",5632
"fhdc1.S",5632
"fhit.L",1716
"fhit.S",1716
"fhl1.S",2669
"fhl2.L",1954
"fhl2.S",1954
"fhl3.L",1921
"fhl3.S",1921
"fhl5.L",1884
"fhod1.L",5055
"fhod1.S",5055
"fhod3.L",4567
"fibcd1.L",2899
"fibcd1.S",2899
"fibin.S",636
"fibp.L",3130
"ficd.L",1693
"ficd.S",1693
"fig4.L",2940
"figla.L",1249
"fign.L",4837
"fign.S",4837
"fignl1.L",5439
"filip1.S",4199
"fip1l1.L",2176
"fip1l1.S",2176
"fis1.S",914
"fitm1.L",1214
"fitm1.S",1214
"fitm2.L",5801
"fjx1.L",7173
"fjx1.S",7173
"fkbp10.L",4147
"fkbp10.S",4147
"fkbp11.L",1137
"fkbp11.S",1137
"fkbp14.L",1257
"fkbp1b.L",2466
"fkbp2.L",4933
"fkbp2.S",4933
"fkbp3.L",915
"fkbp4.L",3047
"fkbp4.S",3047
"fkbp6.L",2060
"fkbp8.L",2301
"fkbp8.S",2301
"fkbp9.L",3000
"fkbp9.S",3000
"fkbpl.S",2355
"fkrp.L",7208
"fktn.L",3407
"fktn.S",3407
"flcn.S",2132
"fli1.L",4894
"fli1.S",4894
"flii.L",5259
"flii.S",5259
"flnc.L",10051
"flot1.L",3060
"flot1.S",3060
"flot2.L",7505
"flrt1.S",9409
"flrt2.L",8284
"flrt2.S",8284
"flrt3.L",11416
"flrt3.S",11416
"flt1.L",3417
"flt1.S",3417
"flvcr1.L",7102
"flvcr1.S",7102
"flvcr2.L",2226
"fmn1.L",11716
"fmn2.L",8557
"fmnl1.L",4417
"fmo1.L",4072
"fmo2.L",1782
"fmo2.S",1782
"fmo3.L",1974
"fmod.S",2376
"fn1.S",8331
"fn3k.L",5038
"fn3k.S",5038
"fn3krp.S",1454
"fnbp1.L",6470
"fnbp1l",6016
"fnbp1l.L",6016
"fnbp4.L",6470
"fndc1.L",10069
"fndc1.S",10069
"fndc3a.L",4766
"fndc3a.S",4766
"fndc3b.L",5057
"fndc3b.S",5057
"fndc4.L",8862
"fndc7.L",2831
"fnip1.L",4381
"fnip2.S",4112
"fnta.L",2479
"fnta.S",2479
"fntb.L",2566
"fntb.S",2566
"focad.L",5921
"folr1.L",3909
"fos.L",2130
"fos.S",2130
"fosb.L",9157
"fosb.S",9157
"fosl1.L",4529
"fosl1.S",4529
"fosl2.L",7735
"fosl2.S",7735
"foxa1.L",1574
"foxa1.S",1574
"foxa2.L",2324
"foxa4.L",3034
"foxa4.S",3034
"foxb1.L",3907
"foxb1.S",3907
"foxb2.S",3171
"foxc1.L",2370
"foxc1.S",2370
"foxd1.L",1822
"foxd1.S",1822
"foxd2.L",5878
"foxd2.S",5878
"foxd3.L",1110
"foxd3.S",1110
"foxd4l1.1.L",2168
"foxd4l1.1.S",2168
"foxd4l1.2.L",1017
"foxe1.L",4405
"foxe1.S",4405
"foxe3.L",1626
"foxf1.L",2432
"foxf1.S",2432
"foxf2.L",7341
"foxg1.L",2803
"foxg1.S",2803
"foxh1.L",3397
"foxh1.S",3397
"foxi1.L",1845
"foxi1.S",1845
"foxi2.L",4587
"foxi2.S",4587
"foxi4.1.L",2793
"foxi4.1.S",2793
"foxi4.2.L",2540
"foxi4.2.S",2540
"foxj1.2.L",1960
"foxj1.2.S",1960
"foxj1.L",2975
"foxj1.S",2975
"foxj2.L",5682
"foxj3.L",2401
"foxj3.S",2401
"foxk2.L",9465
"foxk2.S",9465
"foxl2.S",1997
"foxm1.L",5261
"foxm1.S",5261
"foxn1.L",2712
"foxn2.L",8686
"foxn2.S",8686
"foxn3.L",2039
"foxn3.S",2039
"foxn4.L",3195
"foxn4.S",3195
"foxo1.L",3076
"foxo3.L",3204
"foxo4.L",2706
"foxo6.L",4764
"foxo6.S",4764
"foxp1.S",6899
"foxp2.L",6666
"foxp2.S",6666
"foxp3.L",2646
"foxp4.S",2500
"foxq1.L",951
"foxq1.S",951
"foxr1.L",3023
"foxred1.L",1934
"foxred1.S",1934
"fpgs.L",2490
"fpgs.S",2490
"fpgt.L",4770
"fpgt.S",4770
"fra10ac1.L",1264
"fras1.L",15194
"fras1.S",15194
"frat1.S",498
"frem1.L",7377
"frg1.L",2321
"frk.L",2964
"frmd3.L",2907
"frmd4a.L",12095
"frmd4b.L",4587
"frmd4b.S",4587
"frmd5.L",3383
"frmd6.L",2769
"frmd6.S",2769
"frmd8.L",3540
"frmpd1.L",5653
"frmpd4.S",6328
"frrs1.L",3300
"frrs1.S",3300
"frs2.L",3077
"frs2.S",3077
"frs3.L",2545
"frs3.S",2545
"fry.L",10304
"fry.S",10304
"frzb.S",1873
"frzb2.L",998
"frzb2.S",998
"fscn1.L",5931
"fscn1.S",5931
"fscn2.L",2474
"fsd1.L",2602
"fsd1l.L",2124
"fsd1l.S",2124
"fsd2.L",2630
"fsd2.S",2630
"fshb.L",1647
"fshb.S",1647
"fshr.L",5467
"fsip1.L",2075
"fst.L",4439
"fst.S",4439
"fstl1.L",3258
"fstl3.S",2291
"fstl4.S",3471
"fstl5.L",3951
"fstl5.S",3951
"ftcd.L",2745
"ftmt.L",2905
"ftmt.S",2905
"fto.L",5054
"ftsj3.L",2864
"fubp1.L",2960
"fubp1.S",2960
"fubp3.L",3852
"fubp3.S",3852
"fuca1.L",2610
"fuca1.S",2610
"fuca2.L",1719
"fundc1.L",1345
"fundc1.S",1345
"furin.L",3361
"furin.S",3361
"fus.L",3133
"fut1.L",6112
"fut1.S",6112
"fut10.L",2562
"fut11.L",2943
"fut11.S",2943
"fut2.L",6466
"fut2.S",6466
"fut3.L",2387
"fut4.L",1092
"fut5.S",3347
"fut6.S",2323
"fut8.L",2819
"fut8.S",2819
"fut9.L",4682
"fut9.S",4682
"fxn.L",1057
"fxr1.L",3317
"fxr1.S",3317
"fxyd1.L",1499
"fxyd1.S",1499
"fxyd2.L",1451
"fxyd6.L",2094
"fyn.L",4299
"fyn.S",4299
"fyttd1.S",2164
"fzd10.L",1752
"fzd10.S",1752
"fzd2.S",2867
"fzd3.L",3061
"fzd3.S",3061
"fzd4.L",5178
"fzd5.L",8693
"fzd5.S",8693
"fzd6.L",3393
"fzd6.S",3393
"fzd7.L",10107
"fzd7.S",10107
"fzd8.L",5636
"fzd8.S",5636
"fzd9.L",9195
"fzd9.S",9195
"fzr1.L",3419
"g0s2.L",306
"g0s2.S",306
"g2e3.L",2304
"g2e3.S",2304
"g3bp1.L",2972
"g3bp1.S",2972
"g3bp2.L",2547
"g3bp2.S",2547
"g6pc3.1.L",1404
"g6pd.L",7144
"g6pd.S",7144
"gab1.S",3160
"gab2.S",2968
"gab3.L",2659
"gab3.S",2659
"gabarapl1.S",3231
"gabarapl2.L",939
"gabarapl2.S",939
"gabbr1.L",4423
"gabbr1.S",4423
"gabbr2.S",5403
"gabpa.L",5746
"gabpa.S",5746
"gabpb1.L",3255
"gabpb1.S",3255
"gabpb2.S",3499
"gabra2.S",1626
"gabra6.L",1747
"gabra6.S",1747
"gabrb2.L",2614
"gabrb2.S",2614
"gabrb3.S",7174
"gabrd.L",2440
"gabrg3.S",2482
"gabrr1.S",2041
"gabrr2.L",1487
"gabrr3.L",2078
"gabrr3.S",2078
"gad1.1.L",3203
"gad1.1.S",3203
"gad1.2.L",2543
"gad1.2.S",2543
"gad2.L",6715
"gadd45a.L",1359
"gadd45b.S",1070
"gadd45g.L",1434
"gadd45g.S",1434
"gadd45gip1.L",1076
"gadd45gip1.S",1076
"gadl1.L",6892
"gak.S",4172
"gal.2.L",2359
"gal.2.S",2359
"gal3st1.S",2294
"gal3st2.S",1376
"galc.L",2503
"gale.L",1822
"gale.S",1822
"galk1.L",3825
"galk2.L",1607
"galm.L",4372
"galns.L",2149
"galnt1.L",5221
"galnt10.L",3819
"galnt11.S",4474
"galnt13.S",2919
"galnt14.L",2976
"galnt15.L",3169
"galnt15.S",3169
"galnt16.L",3038
"galnt18.L",4679
"galnt2.S",2439
"galnt3.L",3022
"galnt3.S",3022
"galnt4.L",2794
"galnt7.L",3320
"galnt7.S",3320
"galnt9.L",2838
"galnt9.S",2838
"galntl6.S",3586
"galr1.L",1810
"galr3.L",1491
"galr3.S",1491
"galt.S",1274
"gamt.L",935
"gamt.S",935
"gan.L",11538
"ganc.L",3040
"gap43.L",3132
"gap43.S",3132
"gapdh.L",4970
"gapdh.S",4970
"gapvd1.L",7401
"gapvd1.S",7401
"gar1.S",2685
"garem2.L",3445
"garnl3.L",4282
"garnl3.S",4282
"gart.L",6243
"gas1.S",867
"gas2.S",3206
"gas2l1.L",2764
"gas2l1.S",2764
"gas2l2.L",3743
"gas2l3.L",4874
"gas2l3.S",4874
"gas6.L",2770
"gas6.S",2770
"gas7.S",6795
"gas8.S",2326
"gast.L",564
"gast.S",564
"gata1.L",2725
"gata1.S",2725
"gata2.L",1844
"gata2.S",1844
"gata3.L",2699
"gata3.S",2699
"gata4.L",1581
"gata4.S",1581
"gata5.L",7995
"gata5.S",7995
"gata6.L",3467
"gata6.S",3467
"gatad1.L",2106
"gatad2a.L",3238
"gatc.L",726
"gatm.L",2069
"gatm.S",2069
"gba.L",1485
"gba2.S",7319
"gbe1",6875
"gbe1.S",6875
"gbf1.L",7201
"gbf1.S",7201
"gbp1.L",2583
"gbp1.S",2583
"gbp4.S",2702
"gbp6",2851
"gbp7.S",3620
"gbx1.S",2329
